user_id,date_subscribed,no_newsletters_sent,source,blog_title
3284,2023-08-26,4,Social,Fitness
9769,2023-03-29,2,Referral,Nutrition
4582,2023-05-07,1,Referral,Diet
8157,2023-07-22,1,Social,Fitness
3773,2023-10-09,3,Direct,Diet
4784,2023-09-15,3,Referral,Meditation
1934,2023-03-14,4,Direct,Nutrition
6677,2023-09-27,4,Direct,Meditation
5553,2023-12-02,2,Email,Meditation
2630,2023-02-21,1,Referral,Nutrition
5273,2023-12-10,3,Direct,Diet
6033,2023-01-26,2,Social,Nutrition
6010,2023-01-10,4,Referral,Meditation
9725,2023-06-12,2,Organic Search,Nutrition
9483,2023-04-12,5,Organic Search,Yoga
6101,2023-02-10,2,Direct,Yoga
7002,2023-06-28,1,Referral,Nutrition
2257,2023-11-11,3,Referral,Diet
4567,2023-04-12,3,Organic Search,Fitness
1636,2023-09-22,4,Organic Search,Nutrition
1656,2023-11-24,1,Social,Nutrition
6008,2023-01-04,5,Referral,Gym Training
8671,2023-04-13,2,Organic Search,Nutrition
1590,2023-12-03,5,Social,Gym Training
6084,2023-01-30,1,Email,Nutrition
7855,2023-10-11,5,Organic Search,Nutrition
4783,2023-08-07,1,Direct,Gym Training
1980,2023-05-28,1,Social,Diet
3635,2023-10-24,5,Organic Search,Nutrition
7208,2023-05-09,1,Organic Search,Nutrition
7247,2023-08-20,2,Direct,Fitness
2860,2023-05-12,1,Direct,Nutrition
3106,2023-12-17,1,Organic Search,Diet
5425,2023-07-14,3,Organic Search,Gym Training
5418,2023-07-06,4,Social,Yoga
4379,2023-05-12,1,Direct,Yoga
5828,2023-04-13,4,Email,Diet
1799,2023-06-18,1,Referral,Gym Training
5755,2023-01-16,3,Email,Diet
8112,2023-09-01,4,Social,Nutrition
2706,2023-06-17,1,Social,Meditation
3544,2023-06-13,2,Organic Search,Yoga
4162,2023-11-10,1,Organic Search,Diet
8795,2023-07-03,2,Organic Search,Diet
3011,2023-10-16,4,Social,Gym Training
9616,2023-07-09,2,Social,Fitness
4538,2023-12-14,5,Social,Gym Training
9551,2023-07-22,5,Organic Search,Fitness
4636,2023-07-08,2,Organic Search,Nutrition
1846,2023-07-24,2,Organic Search,Gym Training
8824,2023-03-27,5,Email,Meditation
9455,2023-12-08,4,Social,Nutrition
8616,2023-04-29,4,Social,Diet
9867,2023-06-12,3,Direct,Meditation
9219,2023-04-05,2,Direct,Yoga
4168,2023-06-12,4,Organic Search,Yoga
2409,2023-06-15,5,Social,Yoga
2187,2023-04-09,3,Organic Search,Gym Training
1044,2023-06-20,4,Referral,Fitness
4413,2023-05-14,1,Direct,Yoga
5996,2023-01-12,5,Organic Search,Nutrition
5028,2023-09-26,3,Organic Search,Fitness
1712,2023-12-28,1,Direct,Fitness
5648,2023-12-20,3,Organic Search,Fitness
9218,2023-04-02,3,Social,Nutrition
9243,2023-06-17,2,Social,Diet
3013,2023-01-03,5,Direct,Fitness
6171,2023-09-19,3,Social,Nutrition
7305,2023-11-17,1,Direct,Meditation
4031,2023-05-12,4,Direct,Nutrition
5519,2023-10-13,1,Direct,Meditation
5515,2023-03-30,2,Referral,Meditation
1324,2023-05-10,1,Direct,Meditation
7433,2023-08-28,2,Organic Search,Yoga
6376,2023-09-10,3,Organic Search,Gym Training
2816,2023-06-26,5,Referral,Nutrition
8496,2023-11-01,3,Organic Search,Meditation
4078,2023-10-24,1,Email,Gym Training
5434,2023-04-28,1,Organic Search,Gym Training
9822,2023-10-02,1,Referral,Diet
8993,2023-04-07,2,Direct,Meditation
1064,2023-06-28,2,Social,Meditation
6809,2023-05-28,4,Referral,Diet
2732,2023-08-20,4,Email,Nutrition
1828,2023-06-13,3,Referral,Yoga
2833,2023-01-13,5,Email,Fitness
6328,2023-04-03,4,Social,Nutrition
3560,2023-07-05,4,Referral,Diet
8307,2023-08-19,1,Direct,Diet
3302,2023-03-29,1,Email,Diet
5492,2023-06-30,2,Email,Nutrition
6137,2023-01-16,5,Organic Search,Diet
4746,2023-12-20,1,Social,Gym Training
3095,2023-01-26,1,Organic Search,Nutrition
3358,2023-08-21,3,Referral,Fitness
3434,2023-06-17,1,Organic Search,Nutrition
8086,2023-07-04,5,Referral,Nutrition
6090,2023-05-03,4,Organic Search,Meditation
3961,2023-03-31,4,Email,Nutrition
5983,2023-05-25,1,Direct,Gym Training
1753,2023-04-09,5,Organic Search,Yoga
5174,2023-11-13,2,Organic Search,Nutrition
9920,2023-08-18,2,Direct,Fitness
1038,2023-03-29,1,Email,Nutrition
2628,2023-07-19,5,Organic Search,Yoga
7986,2023-09-09,5,Organic Search,Nutrition
8584,2023-04-21,2,Email,Yoga
2888,2023-08-28,4,Email,Gym Training
9514,2023-09-12,1,Social,Nutrition
4824,2023-09-22,4,Referral,Yoga
3713,2023-12-13,2,Referral,Fitness
1115,2023-09-07,4,Referral,Meditation
6537,2023-06-12,2,Referral,Nutrition
6238,2023-07-23,4,Direct,Meditation
4722,2023-03-02,3,Direct,Gym Training
3253,2023-01-11,1,Direct,Nutrition
4202,2023-10-19,4,Direct,Meditation
8551,2023-08-20,3,Email,Fitness
9896,2023-02-17,3,Direct,Nutrition
1474,2023-09-14,1,Social,Fitness
6734,2023-10-13,2,Organic Search,Meditation
6910,2023-03-13,4,Referral,Yoga
9659,2023-08-08,3,Organic Search,Yoga
8437,2023-04-06,3,Referral,Gym Training
3182,2023-06-17,2,Social,Gym Training
5641,2023-12-27,5,Email,Gym Training
6446,2023-12-23,4,Email,Meditation
7682,2023-08-26,5,Organic Search,Gym Training
7138,2023-06-24,2,Direct,Nutrition
3906,2023-05-28,2,Organic Search,Nutrition
9766,2023-03-30,3,Organic Search,Meditation
2678,2023-02-09,1,Direct,Yoga
6217,2023-08-21,3,Email,Nutrition
2848,2023-03-01,5,Organic Search,Nutrition
2010,2023-09-19,5,Organic Search,Yoga
7032,2023-05-04,2,Direct,Nutrition
9174,2023-08-02,4,Social,Nutrition
5466,2023-06-04,5,Direct,Meditation
1247,2023-03-02,2,Organic Search,Meditation
3240,2023-05-03,1,Social,Fitness
5528,2023-07-23,5,Referral,Nutrition
3534,2023-07-24,5,Referral,Meditation
6369,2023-01-22,2,Email,Yoga
5296,2023-09-15,1,Direct,Fitness
4304,2023-01-08,3,Organic Search,Nutrition
1975,2023-06-13,1,Email,Meditation
9540,2023-01-18,4,Referral,Gym Training
5017,2023-01-20,3,Email,Yoga
1260,2023-07-01,5,Email,Yoga
8498,2023-03-15,4,Referral,Gym Training
2819,2023-03-10,4,Organic Search,Meditation
2347,2023-05-21,1,Organic Search,Meditation
5611,2023-04-01,1,Email,Diet
3855,2023-05-17,5,Social,Gym Training
9798,2023-04-25,5,Social,Nutrition
7448,2023-07-15,1,Organic Search,Diet
5188,2023-11-25,2,Social,Yoga
3100,2023-08-30,2,Social,Nutrition
1206,2023-10-04,5,Social,Nutrition
7547,2023-11-09,1,Organic Search,Gym Training
7792,2023-02-13,4,Organic Search,Nutrition
7771,2023-01-30,2,Organic Search,Nutrition
3380,2023-02-01,1,Social,Gym Training
4677,2023-12-09,2,Direct,Fitness
3197,2023-03-24,2,Email,Gym Training
3847,2023-01-01,3,Direct,Meditation
1578,2023-09-06,2,Direct,Nutrition
4756,2023-12-01,3,Social,Nutrition
2049,2023-03-05,4,Social,Yoga
2206,2023-09-01,4,Email,Yoga
5556,2023-10-24,3,Organic Search,Gym Training
5088,2023-10-18,1,Direct,Meditation
9279,2023-05-26,3,Organic Search,Meditation
2390,2023-07-24,2,Social,Nutrition
5317,2023-10-10,1,Referral,Yoga
1556,2023-12-03,2,Social,Fitness
5665,2023-02-19,1,Email,Diet
3291,2023-12-23,1,Referral,Meditation
3685,2023-06-28,4,Organic Search,Yoga
5702,2023-04-09,4,Direct,Gym Training
7974,2023-12-19,1,Direct,Yoga
7920,2023-10-07,3,Social,Meditation
1212,2023-09-23,1,Organic Search,Nutrition
4997,2023-07-10,5,Organic Search,Yoga
3350,2023-03-02,1,Organic Search,Diet
5631,2023-12-28,3,Direct,Yoga
7344,2023-01-08,4,Social,Nutrition
2637,2023-06-21,2,Social,Gym Training
6705,2023-05-28,5,Social,Diet
8410,2023-07-03,3,Organic Search,Gym Training
4903,2023-10-01,1,Referral,Meditation
8624,2023-12-24,5,Organic Search,Gym Training
3285,2023-10-14,2,Email,Fitness
9903,2023-11-09,5,Social,Gym Training
4659,2023-04-20,1,Direct,Nutrition
6891,2023-10-20,1,Organic Search,Diet
3381,2023-08-26,5,Direct,Yoga
5572,2023-02-02,3,Direct,Nutrition
3878,2023-04-12,2,Direct,Nutrition
9833,2023-11-26,1,Referral,Diet
3597,2023-02-03,3,Direct,Nutrition
3420,2023-01-19,4,Organic Search,Diet
9582,2023-12-06,4,Direct,Fitness
4497,2023-12-10,5,Organic Search,Yoga
7639,2023-05-30,3,Organic Search,Nutrition
7149,2023-11-22,4,Direct,Diet
2244,2023-06-10,5,Social,Yoga
6496,2023-11-15,1,Organic Search,Meditation
4618,2023-11-05,3,Social,Nutrition
1229,2023-04-02,3,Referral,Gym Training
6567,2023-02-27,5,Direct,Fitness
9317,2023-08-10,5,Email,Diet
3723,2023-09-28,1,Organic Search,Meditation
3758,2023-03-18,1,Direct,Nutrition
3529,2023-10-29,3,Referral,Yoga
9443,2023-03-04,5,Direct,Gym Training
1972,2023-03-14,2,Email,Diet
5197,2023-06-11,1,Referral,Fitness
4590,2023-05-10,1,Organic Search,Yoga
3175,2023-08-10,2,Direct,Meditation
6383,2023-06-17,4,Direct,Meditation
3448,2023-03-18,2,Email,Diet
6863,2023-04-03,3,Direct,Nutrition
9009,2023-05-13,1,Social,Nutrition
7379,2023-11-27,2,Social,Nutrition
2582,2023-11-23,1,Direct,Gym Training
9238,2023-05-30,3,Direct,Nutrition
2149,2023-11-03,2,Social,Meditation
2927,2023-08-21,4,Referral,Nutrition
5787,2023-07-25,4,Organic Search,Gym Training
9094,2023-01-17,3,Email,Nutrition
4906,2023-02-26,3,Organic Search,Diet
4377,2023-12-28,1,Social,Nutrition
8296,2023-10-17,2,Social,Fitness
9119,2023-12-14,5,Referral,Nutrition
1765,2023-06-06,1,Direct,Meditation
6337,2023-05-25,3,Social,Nutrition
8182,2023-02-15,5,Organic Search,Fitness
7857,2023-04-04,1,Social,Nutrition
8721,2023-09-09,3,Social,Diet
7748,2023-12-22,5,Social,Nutrition
9508,2023-05-29,2,Social,Nutrition
6165,2023-02-16,1,Referral,Nutrition
4128,2023-01-10,3,Social,Diet
7273,2023-03-21,1,Organic Search,Diet
8443,2023-01-29,4,Direct,Diet
8070,2023-01-16,4,Social,Yoga
5113,2023-11-07,5,Organic Search,Yoga
9320,2023-12-16,2,Social,Gym Training
4865,2023-09-14,3,Direct,Nutrition
6680,2023-05-22,4,Organic Search,Meditation
1007,2023-11-06,2,Social,Nutrition
5967,2023-01-09,3,Direct,Gym Training
5443,2023-07-03,1,Social,Gym Training
6290,2023-08-03,2,Organic Search,Gym Training
1248,2023-07-16,3,Email,Nutrition
2358,2023-11-26,2,Organic Search,Yoga
3198,2023-04-08,1,Direct,Fitness
4657,2023-11-20,3,Organic Search,Gym Training
8898,2023-11-05,3,Organic Search,Fitness
3841,2023-04-06,3,Social,Fitness
6899,2023-02-06,4,Organic Search,Fitness
5619,2023-05-01,3,Organic Search,Nutrition
5040,2023-05-29,4,Organic Search,Yoga
7876,2023-08-14,5,Direct,Gym Training
6374,2023-03-19,4,Direct,Fitness
8985,2023-07-21,3,Direct,Yoga
3518,2023-04-27,2,Referral,Gym Training
6272,2023-02-27,5,Social,Nutrition
7456,2023-10-04,4,Organic Search,Nutrition
6366,2023-04-20,3,Email,Gym Training
8169,2023-12-29,5,Referral,Nutrition
7439,2023-03-21,3,Organic Search,Meditation
4231,2023-08-29,3,Referral,Gym Training
3881,2023-02-09,1,Direct,Nutrition
7469,2023-12-30,1,Social,Meditation
4290,2023-09-27,1,Organic Search,Nutrition
6962,2023-06-17,3,Social,Nutrition
2002,2023-01-04,2,Organic Search,Nutrition
3085,2023-01-24,2,Organic Search,Yoga
8119,2023-06-22,2,Organic Search,Yoga
6504,2023-10-18,4,Organic Search,Yoga
6846,2023-05-31,5,Direct,Nutrition
6897,2023-04-26,3,Direct,Nutrition
6087,2023-04-03,1,Organic Search,Fitness
8131,2023-04-11,5,Organic Search,Gym Training
4749,2023-06-26,3,Direct,Yoga
9171,2023-08-16,1,Social,Fitness
3684,2023-10-01,2,Direct,Yoga
7371,2023-04-07,1,Organic Search,Diet
7394,2023-01-29,2,Organic Search,Gym Training
4641,2023-02-16,1,Organic Search,Diet
4070,2023-04-28,4,Organic Search,Fitness
6969,2023-08-11,5,Direct,Diet
5046,2023-07-03,5,Direct,Gym Training
7608,2023-03-21,1,Social,Fitness
9445,2023-04-11,3,Social,Yoga
6960,2023-05-10,3,Referral,Gym Training
8350,2023-04-12,5,Organic Search,Meditation
6172,2023-09-09,5,Direct,Gym Training
4207,2023-03-08,4,Direct,Gym Training
3105,2023-04-23,2,Direct,Fitness
8855,2023-12-22,1,Direct,Fitness
7964,2023-07-25,5,Social,Nutrition
4989,2023-09-08,2,Social,Yoga
9735,2023-01-17,1,Organic Search,Nutrition
1348,2023-07-10,2,Organic Search,Nutrition
2947,2023-05-03,4,Social,Diet
5929,2023-08-25,4,Referral,Nutrition
9293,2023-01-14,5,Referral,Diet
4619,2023-08-04,4,Referral,Nutrition
9991,2023-09-26,2,Social,Fitness
8337,2023-07-20,4,Direct,Gym Training
6977,2023-05-24,2,Organic Search,Nutrition
3650,2023-11-25,1,Direct,Diet
4612,2023-05-15,1,Direct,Yoga
8047,2023-08-05,3,Organic Search,Nutrition
8947,2023-09-01,3,Social,Yoga
1039,2023-05-05,3,Organic Search,Nutrition
4235,2023-12-05,4,Social,Gym Training
6558,2023-05-23,1,Email,Nutrition
4367,2023-03-30,4,Social,Fitness
3054,2023-04-08,4,Email,Gym Training
4176,2023-01-12,1,Social,Nutrition
2239,2023-03-10,1,Direct,Gym Training
2668,2023-11-13,2,Social,Nutrition
9204,2023-04-05,3,Direct,Meditation
2418,2023-11-29,2,Social,Yoga
3860,2023-01-24,5,Referral,Gym Training
9673,2023-03-08,2,Organic Search,Nutrition
7924,2023-12-14,4,Social,Nutrition
8717,2023-05-25,4,Organic Search,Gym Training
1648,2023-07-13,2,Organic Search,Nutrition
6409,2023-07-20,5,Social,Gym Training
5845,2023-10-24,3,Referral,Nutrition
3845,2023-01-15,5,Referral,Nutrition
9188,2023-03-28,4,Organic Search,Gym Training
7140,2023-01-03,2,Referral,Gym Training
8123,2023-11-26,5,Social,Yoga
3558,2023-07-21,5,Direct,Meditation
1093,2023-03-08,4,Organic Search,Diet
4929,2023-11-18,3,Organic Search,Fitness
8271,2023-04-25,5,Social,Nutrition
8611,2023-02-12,2,Email,Nutrition
5796,2023-08-06,2,Organic Search,Meditation
6083,2023-08-25,4,Organic Search,Yoga
2857,2023-12-14,1,Email,Diet
5252,2023-04-09,5,Organic Search,Gym Training
3826,2023-03-25,3,Organic Search,Nutrition
2023,2023-03-28,3,Organic Search,Fitness
7404,2023-02-04,3,Email,Meditation
4492,2023-07-14,3,Social,Yoga
6263,2023-05-16,4,Organic Search,Nutrition
1564,2023-07-08,3,Direct,Fitness
7518,2023-07-13,5,Direct,Gym Training
8322,2023-01-13,3,Referral,Yoga
7246,2023-08-08,1,Direct,Nutrition
3433,2023-12-10,2,Social,Nutrition
8027,2023-11-11,3,Referral,Yoga
2658,2023-02-22,2,Referral,Gym Training
1825,2023-06-27,4,Organic Search,Gym Training
8435,2023-06-23,5,Organic Search,Gym Training
4075,2023-11-26,3,Email,Nutrition
8931,2023-06-24,2,Social,Yoga
4689,2023-01-25,3,Direct,Nutrition
4799,2023-03-23,4,Organic Search,Nutrition
5367,2023-11-30,2,Direct,Nutrition
3036,2023-12-16,5,Social,Meditation
8967,2023-10-06,2,Email,Fitness
4816,2023-03-25,2,Referral,Nutrition
9075,2023-11-23,4,Social,Diet
5698,2023-03-30,3,Direct,Diet
1993,2023-07-19,2,Organic Search,Fitness
1371,2023-04-29,3,Direct,Meditation
8318,2023-01-04,1,Organic Search,Nutrition
2917,2023-08-18,1,Organic Search,Yoga
1313,2023-04-02,4,Organic Search,Yoga
8568,2023-02-18,1,Social,Meditation
8266,2023-01-22,3,Social,Meditation
2925,2023-12-12,1,Social,Diet
8933,2023-01-22,5,Direct,Nutrition
6934,2023-07-05,5,Email,Nutrition
4966,2023-11-20,2,Organic Search,Gym Training
7299,2023-06-02,3,Referral,Fitness
5172,2023-06-04,2,Direct,Yoga
8313,2023-05-05,2,Social,Yoga
2855,2023-09-25,3,Referral,Gym Training
7810,2023-04-04,4,Email,Yoga
1586,2023-12-06,4,Organic Search,Yoga
6518,2023-06-21,5,Referral,Fitness
8702,2023-03-27,4,Direct,Diet
7941,2023-06-07,2,Organic Search,Yoga
4668,2023-07-31,5,Social,Nutrition
8712,2023-08-16,2,Organic Search,Nutrition
3325,2023-03-06,1,Social,Nutrition
3876,2023-06-03,4,Direct,Meditation
5306,2023-08-26,2,Organic Search,Nutrition
1450,2023-09-20,2,Social,Meditation
3605,2023-10-24,5,Referral,Meditation
7570,2023-02-22,4,Referral,Nutrition
4941,2023-12-01,1,Organic Search,Gym Training
2367,2023-03-22,5,Organic Search,Nutrition
9417,2023-06-03,4,Direct,Gym Training
8172,2023-05-15,1,Organic Search,Gym Training
4690,2023-01-03,2,Organic Search,Yoga
2698,2023-07-25,2,Direct,Meditation
7778,2023-04-09,4,Organic Search,Meditation
7600,2023-01-20,1,Organic Search,Yoga
6174,2023-11-05,1,Social,Fitness
5205,2023-10-12,5,Organic Search,Gym Training
5224,2023-05-09,2,Social,Nutrition
9029,2023-10-15,2,Direct,Nutrition
1307,2023-01-16,5,Organic Search,Gym Training
3342,2023-06-06,3,Social,Nutrition
2274,2023-11-12,5,Organic Search,Yoga
2368,2023-07-04,4,Social,Yoga
7024,2023-04-05,2,Direct,Meditation
1174,2023-11-28,3,Social,Nutrition
9583,2023-05-05,1,Direct,Nutrition
7635,2023-06-16,1,Organic Search,Fitness
4710,2023-07-17,1,Direct,Fitness
7497,2023-04-29,1,Organic Search,Yoga
1321,2023-04-28,1,Email,Gym Training
5798,2023-05-20,4,Social,Meditation
5013,2023-11-05,4,Organic Search,Fitness
7970,2023-03-07,1,Direct,Meditation
6037,2023-01-27,2,Direct,Yoga
7058,2023-02-01,5,Email,Yoga
6879,2023-10-20,2,Referral,Meditation
3523,2023-03-06,4,Referral,Diet
4336,2023-08-10,3,Referral,Fitness
5867,2023-12-19,2,Direct,Yoga
6733,2023-05-19,5,Email,Meditation
9750,2023-08-29,5,Referral,Nutrition
1066,2023-01-15,4,Organic Search,Gym Training
7368,2023-03-11,1,Organic Search,Diet
1707,2023-02-07,4,Organic Search,Nutrition
9306,2023-11-07,4,Organic Search,Nutrition
9260,2023-09-04,4,Email,Meditation
5677,2023-04-04,1,Direct,Yoga
9695,2023-02-06,4,Organic Search,Yoga
2150,2023-06-12,2,Organic Search,Yoga
3834,2023-05-02,3,Organic Search,Nutrition
6243,2023-08-05,4,Referral,Fitness
5514,2023-12-02,4,Direct,Gym Training
8217,2023-07-06,1,Direct,Nutrition
6187,2023-02-28,4,Organic Search,Nutrition
8736,2023-10-31,4,Direct,Yoga
3258,2023-03-15,2,Organic Search,Fitness
6003,2023-11-08,1,Referral,Meditation
1595,2023-04-23,4,Email,Nutrition
1634,2023-01-21,3,Organic Search,Nutrition
4248,2023-08-21,1,Social,Nutrition
6858,2023-12-21,2,Organic Search,Nutrition
9033,2023-05-11,3,Email,Fitness
9086,2023-11-28,3,Referral,Gym Training
5032,2023-09-10,3,Direct,Fitness
5626,2023-06-14,1,Referral,Gym Training
2220,2023-06-04,1,Direct,Nutrition
9289,2023-03-25,4,Social,Gym Training
6746,2023-08-11,4,Direct,Yoga
5791,2023-05-24,4,Direct,Gym Training
3493,2023-01-10,5,Social,Gym Training
1327,2023-01-02,3,Direct,Gym Training
9126,2023-05-22,4,Organic Search,Yoga
2783,2023-06-02,3,Organic Search,Yoga
6765,2023-10-16,2,Email,Gym Training
5894,2023-07-12,2,Organic Search,Yoga
6041,2023-11-24,1,Organic Search,Fitness
9125,2023-03-12,1,Direct,Gym Training
6700,2023-08-05,5,Organic Search,Yoga
7153,2023-08-31,1,Direct,Nutrition
9649,2023-02-17,5,Social,Gym Training
1310,2023-03-27,2,Direct,Gym Training
1024,2023-06-24,1,Direct,Gym Training
2369,2023-11-11,1,Email,Fitness
7147,2023-02-24,5,Organic Search,Yoga
4316,2023-01-21,4,Referral,Fitness
1960,2023-07-20,3,Organic Search,Yoga
5442,2023-10-11,3,Email,Fitness
8459,2023-01-24,1,Organic Search,Nutrition
8997,2023-04-11,5,Email,Nutrition
3611,2023-05-17,4,Organic Search,Nutrition
7689,2023-01-10,1,Organic Search,Gym Training
1789,2023-06-30,5,Organic Search,Gym Training
3630,2023-02-07,2,Social,Yoga
8644,2023-09-17,3,Organic Search,Nutrition
6280,2023-08-03,2,Direct,Gym Training
3917,2023-01-31,1,Email,Meditation
3232,2023-03-27,4,Direct,Nutrition
6904,2023-05-28,5,Organic Search,Nutrition
2632,2023-02-12,1,Social,Gym Training
6236,2023-10-16,5,Organic Search,Yoga
8085,2023-10-12,3,Referral,Diet
3796,2023-11-12,1,Email,Nutrition
8402,2023-02-22,2,Direct,Gym Training
4323,2023-06-23,2,Direct,Fitness
7221,2023-11-10,4,Referral,Gym Training
5066,2023-10-16,2,Referral,Gym Training
7372,2023-03-18,5,Organic Search,Nutrition
1931,2023-12-13,2,Direct,Meditation
9671,2023-06-03,3,Direct,Gym Training
4123,2023-09-04,3,Social,Nutrition
9985,2023-07-06,2,Referral,Yoga
9316,2023-10-10,1,Referral,Fitness
2243,2023-01-24,1,Referral,Gym Training
9611,2023-01-03,3,Email,Meditation
3148,2023-07-14,4,Direct,Meditation
3732,2023-12-07,1,Direct,Gym Training
1304,2023-03-20,3,Social,Yoga
1524,2023-10-25,4,Organic Search,Nutrition
1587,2023-03-29,1,Organic Search,Yoga
4388,2023-02-06,3,Direct,Yoga
4626,2023-06-01,2,Direct,Meditation
4913,2023-02-07,4,Organic Search,Meditation
3320,2023-07-05,1,Social,Fitness
5758,2023-12-22,3,Direct,Nutrition
2722,2023-08-19,5,Organic Search,Nutrition
1342,2023-04-04,4,Direct,Yoga
8965,2023-05-03,1,Organic Search,Gym Training
2055,2023-03-13,4,Referral,Gym Training
6163,2023-04-28,5,Social,Gym Training
9544,2023-01-05,2,Referral,Nutrition
3781,2023-04-19,4,Direct,Meditation
2134,2023-10-02,3,Referral,Nutrition
2692,2023-05-21,5,Direct,Nutrition
8856,2023-05-10,3,Direct,Nutrition
3795,2023-10-31,4,Social,Fitness
2930,2023-10-23,2,Social,Meditation
4719,2023-08-08,4,Organic Search,Nutrition
8946,2023-03-31,1,Referral,Gym Training
6200,2023-06-28,5,Organic Search,Fitness
1702,2023-02-24,2,Organic Search,Diet
8273,2023-06-10,4,Referral,Nutrition
8577,2023-09-27,1,Direct,Gym Training
5701,2023-12-06,5,Organic Search,Gym Training
7841,2023-06-22,1,Direct,Fitness
1308,2023-11-25,2,Email,Nutrition
1160,2023-01-24,5,Direct,Gym Training
4362,2023-03-11,4,Direct,Diet
3190,2023-05-27,2,Social,Yoga
5179,2023-08-28,3,Email,Yoga
4037,2023-01-27,4,Direct,Meditation
9537,2023-06-01,3,Referral,Fitness
9701,2023-07-28,4,Direct,Gym Training
5094,2023-12-28,2,Direct,Gym Training
9164,2023-10-03,4,Referral,Yoga
3099,2023-06-17,3,Direct,Yoga
1415,2023-08-05,4,Social,Nutrition
5112,2023-06-25,5,Organic Search,Nutrition
9594,2023-04-13,4,Referral,Nutrition
1071,2023-10-04,4,Referral,Gym Training
1055,2023-02-02,4,Email,Gym Training
8160,2023-08-16,5,Referral,Fitness
2311,2023-04-20,3,Organic Search,Nutrition
7193,2023-10-11,3,Organic Search,Meditation
8071,2023-07-05,2,Organic Search,Yoga
5806,2023-06-02,5,Social,Meditation
7106,2023-04-15,4,Organic Search,Yoga
5737,2023-02-27,1,Organic Search,Yoga
4412,2023-06-23,4,Email,Fitness
7571,2023-09-11,4,Email,Gym Training
7066,2023-03-21,5,Email,Yoga
2303,2023-11-25,3,Referral,Yoga
4332,2023-10-07,4,Direct,Nutrition
9534,2023-08-01,5,Organic Search,Diet
5674,2023-01-24,4,Organic Search,Meditation
6473,2023-07-18,5,Social,Nutrition
1507,2023-03-11,1,Direct,Fitness
4530,2023-05-28,4,Direct,Nutrition
8203,2023-09-28,2,Email,Yoga
7718,2023-04-19,4,Social,Gym Training
5070,2023-11-11,3,Email,Yoga
3679,2023-08-14,3,Organic Search,Nutrition
1646,2023-07-07,5,Referral,Yoga
5372,2023-12-08,3,Email,Gym Training
2534,2023-08-20,2,Direct,Gym Training
3958,2023-06-08,5,Direct,Yoga
1848,2023-02-15,5,Social,Meditation
9731,2023-07-03,5,Organic Search,Nutrition
6198,2023-02-04,2,Direct,Meditation
4580,2023-11-21,2,Organic Search,Nutrition
3092,2023-01-06,5,Email,Yoga
6607,2023-08-09,5,Direct,Fitness
7086,2023-12-20,2,Direct,Yoga
9267,2023-01-05,4,Organic Search,Yoga
6920,2023-02-06,5,Social,Gym Training
9753,2023-12-24,4,Social,Meditation
4410,2023-10-28,3,Email,Gym Training
5405,2023-08-14,5,Organic Search,Meditation
5139,2023-05-14,1,Social,Yoga
5062,2023-02-27,3,Organic Search,Meditation
9065,2023-02-21,3,Direct,Diet
5926,2023-07-12,4,Social,Nutrition
3695,2023-09-25,3,Organic Search,Gym Training
7401,2023-12-06,2,Organic Search,Gym Training
2361,2023-04-16,1,Direct,Yoga
4171,2023-05-03,1,Organic Search,Meditation
6688,2023-07-04,4,Email,Meditation
2470,2023-02-09,1,Direct,Meditation
7018,2023-09-13,3,Social,Gym Training
2731,2023-01-05,3,Direct,Nutrition
1107,2023-08-20,2,Direct,Meditation
4043,2023-01-13,1,Social,Yoga
3639,2023-08-15,2,Direct,Nutrition
4645,2023-05-24,3,Organic Search,Diet
1283,2023-10-24,1,Direct,Nutrition
7675,2023-10-19,5,Email,Fitness
9040,2023-02-07,3,Social,Yoga
3765,2023-09-02,2,Organic Search,Nutrition
8617,2023-05-26,1,Email,Fitness
9454,2023-04-30,3,Social,Gym Training
8442,2023-07-14,3,Organic Search,Fitness
9481,2023-08-20,1,Social,Nutrition
3089,2023-02-08,1,Organic Search,Fitness
5293,2023-07-09,4,Direct,Meditation
1134,2023-04-09,5,Referral,Gym Training
5135,2023-02-26,5,Social,Gym Training
5015,2023-01-16,1,Direct,Diet
1219,2023-06-16,5,Organic Search,Yoga
3519,2023-03-16,1,Direct,Yoga
8657,2023-11-05,5,Organic Search,Meditation
7699,2023-08-10,5,Direct,Nutrition
3306,2023-01-30,2,Email,Gym Training
1438,2023-01-24,4,Direct,Diet
8667,2023-07-24,3,Direct,Nutrition
2982,2023-09-25,3,Social,Nutrition
1362,2023-12-18,4,Email,Nutrition
3406,2023-02-16,3,Organic Search,Gym Training
4458,2023-09-10,5,Organic Search,Nutrition
7962,2023-06-09,2,Organic Search,Nutrition
9791,2023-03-12,3,Social,Meditation
6177,2023-09-22,4,Referral,Fitness
6685,2023-03-23,2,Organic Search,Gym Training
1840,2023-06-15,4,Organic Search,Diet
1577,2023-08-27,2,Organic Search,Yoga
6336,2023-01-30,3,Social,Nutrition
1095,2023-02-06,3,Email,Gym Training
5231,2023-08-18,2,Social,Fitness
9625,2023-11-09,1,Organic Search,Gym Training
4173,2023-07-25,1,Organic Search,Yoga
3794,2023-09-26,1,Organic Search,Nutrition
5287,2023-10-08,5,Direct,Yoga
2682,2023-01-02,4,Referral,Fitness
